phase 314
delta 1.35 0.01
ebv 0.09
Rv 1.55
redshift 0.007755
flux_scale 1e16
resolution 1
vSi 13.26 0.80
3179.6924 -1.03716e-17  2.31777e-16  1.15947e-16      77   205.650  1.21979e+14  0     
3180.2551  2.40497e-16  2.63357e-16  1.22400e-16      78   205.654  1.22814e+14  0     
3180.8179 -8.46991e-18  1.60865e-16  1.12660e-16      79   205.658  1.23615e+14  0     
3181.3806  1.05253e-17  1.01250e-16  1.10889e-16      80   205.661  1.24396e+14  0     
3181.9436 -1.59560e-16  2.27454e-16  1.09043e-16      81   205.665  1.25157e+14  0     
3182.5066 -1.03988e-16  4.22474e-16  1.15037e-16      82   205.669  1.25901e+14  0     
3183.0696  2.96801e-17  2.42204e-16  1.13231e-16      83   205.672  1.26616e+14  0     
3183.6326 -5.22083e-17  2.83690e-16  1.11600e-16      84   205.676  1.27308e+14  0     
3184.1956 -1.07120e-16  1.91541e-16  1.07135e-16      85   205.680  1.27971e+14  0     
3184.7588 -1.90743e-16  1.20765e-16  1.04304e-16      86   205.683  1.28603e+14  0     
3185.3220  2.37151e-16  3.13768e-16  1.18107e-16      87   205.687  1.29213e+14  0     
3185.8853  3.36511e-18  3.37607e-16  1.12403e-16      88   205.691  1.29799e+14  0     
3186.4485  7.61323e-17  2.41750e-16  1.11352e-16      89   205.694  1.30378e+14  0     
3187.0120 -5.35424e-17  2.80942e-16  1.08559e-16      90   205.698  1.30951e+14  0     
3187.5754  1.62891e-16  3.41059e-16  1.15132e-16      91   205.702  1.31508e+14  0     
3188.1389  5.80199e-17  2.75088e-16  1.10436e-16      92   205.705  1.32048e+14  0     
3188.7026 -2.49421e-17  3.23384e-16  1.09138e-16      93   205.709  1.32581e+14  0     
3189.2664 -5.06983e-17  6.44238e-17  1.01162e-16      94   205.713  1.33099e+14  0     
3189.8301  1.16550e-16  3.07193e-16  1.11534e-16      95   205.716  1.33605e+14  0     
3190.3938  1.45953e-16  3.45232e-16  1.12823e-16      96   205.720  1.34112e+14  0     
3190.9575  2.22734e-17  3.63512e-16  1.09824e-16      97   205.724  1.34617e+14  0     
3191.5215  3.44412e-17  9.27587e-17  1.02747e-16      98   205.728  1.35112e+14  0     
3192.0854 -1.62893e-16  2.64667e-16  1.01704e-16      99   205.731  1.35603e+14  0     
3192.6494  1.96168e-16  3.60375e-16  1.12939e-16     100   205.735  1.36106e+14  0     
3193.2134  1.01125e-16  1.96913e-16  1.06116e-16     101   205.739  1.36637e+14  0     
3193.7776 -8.25685e-17  2.07047e-16  1.01137e-16     102   205.742  1.37235e+14  0     
3194.3418 -1.45943e-16  3.02707e-16  1.01531e-16     103   205.746  1.37895e+14  0     
3194.9060 -1.19196e-18  2.88995e-16  1.04430e-16     104   205.750  1.38641e+14  0     
3195.4705  6.44865e-18  1.45764e-16  1.00301e-16     105   205.753  1.39482e+14  0     
3196.0349 -2.29237e-17  2.03712e-16  1.00464e-16     106   205.757  1.40348e+14  0     
3196.5991 -5.25798e-17  2.36907e-16  9.99799e-17     107   205.761  1.41201e+14  0     
3197.1638  1.23652e-17  1.37450e-16  9.85008e-17     108   205.765  1.42046e+14  0     
3197.7283  5.65777e-17  2.73997e-16  1.02606e-16     109   205.768  1.42933e+14  0     
3198.2930 -1.00886e-16  3.20408e-16  9.91694e-17     110   205.772  1.43821e+14  0     
3198.8574  2.33421e-18  1.57227e-16  9.70076e-17     111   205.776  1.44728e+14  0     
3199.4224 -5.49668e-17  2.63914e-16  9.77306e-17     112   205.779  1.45634e+14  0     
3199.9871 -1.19377e-17  2.63670e-16  9.83028e-17     113   205.783  1.46490e+14  0     
3200.5520 -3.06056e-17  1.83630e-16  9.51710e-17     114   205.787  1.47370e+14  0     
3201.1169 -2.16291e-17  2.26905e-16  9.60282e-17     115   205.790  1.48214e+14  0     
3201.6819  1.56371e-17  1.18421e-16  9.36518e-17     116   205.794  1.49030e+14  0     
3202.2468 -2.10298e-16  2.75049e-16  9.12863e-17     117   205.798  1.49862e+14  0     
3202.8120 -1.52010e-16  1.88726e-16  9.00474e-17     118   205.802  1.50658e+14  0     
3203.3772  1.11688e-16  1.97663e-16  9.67880e-17     119   205.805  1.51419e+14  0     
3203.9424  8.29090e-17  1.76814e-16  9.50769e-17     120   205.809  1.52178e+14  0     
3204.5076 -1.05583e-17  1.10197e-16  9.04126e-17     121   205.813  1.52967e+14  0     
3205.0730  7.58953e-18  2.20408e-16  9.33419e-17     122   205.816  1.53771e+14  0     
3205.6382  1.64468e-17  3.06822e-16  9.53176e-17     123   205.820  1.54586e+14  0     
3206.2039 -1.19719e-16  2.70477e-16  9.04069e-17     124   205.824  1.55393e+14  0     
3206.7693 -1.43105e-17  2.18318e-16  9.13714e-17     125   205.828  1.56178e+14  0     
