SN2002bo 311 1.15 0.03 0.0043 0.43 13.2 0.2 0.14671372137533745 1219.1452006500292 785.9846673433424 6046.500394557668 6253.872095053968 0.7433959015161637
SN2003kf 400 0.93 0.04 0.00739 0.27 11.1 0.3 0.02566892381851538 519.1449199062115 456.146522830192 11217.88578091841 4709.468520060872 0.13006399527006118
SN1998bu 237 1.06 0.04 0.002992 0.34 10.5 0.1 0.11208728144651729 -1413.9986396834781 -1979.336023634326 7040.242461570002 5597.708286694251 0.567944326258748


