SN2012fr 261 0.85 0.05 0.004 0.03 11.9 0.1 0.1050090539537245 2448.8220993078126 3557.186935916401 7828.49167467296 6338.569344092454 0.5320790693569779
SN2012fr 340 0.85 0.05 0.004 0.03 11.9 0.1 0.12433054876008401 2330.3946425287327 3238.334486502725 8164.258395880972 6210.062325169288 0.6299807510508622
SN2012fr 367 0.85 0.05 0.004 0.03 11.9 0.1 0.11582845567683292 2488.013936307287 3643.668764576602 8472.787920219178 6442.7101886744895 0.5869007917045358
SN2012hr 284 1.04 0.01 0.008 0.04 11.5 0.2 0.10563244106195577 330.17554276209006 1870.520590525282 9065.534831053534 8584.209370103319 0.5352377611069579
SN2013aa 400 0.95 0.01 0.003999 0.21 10.2 0.2 0.3105821657226439 -1359.5967976043455 -1160.5077254713715 6423.311916631773 12999.999999999998 1.5737144891277994
SN2013cs 261 0.81 0.18 0.00924 0.08 12.5 0.2 0.10673224722457836 2038.837316868003 3126.1796485160253 8437.67264933873 6405.020957882943 0.5408104600071801
SN2013cs 303 0.81 0.18 0.00924 0.08 12.5 0.2 0.10940280240770424 1695.52439349947 2806.940242143874 8737.878468200894 7011.932774599758 0.5543421171643833
SN2013dy 333 0.92 0.01 0.00389 0.28 10.3 0.2 0.1647669273715561 -1355.3221472589194 -398.6447494012113 7112.751794283239 9970.178038581142 0.8348711856341494
SN2013gy 275 1.2 0.03 0.014023 0.155 10.7 0.2 0.17206259682946148 -552.62263929311 520.4105962763883 8070.070678476817 9363.638336790465 0.8718382172313399
SN2014J 263 0.98 0.02 0.000677 1.19 12.1 0.2 0.11931169497702776 879.7618641908978 2040.533670906375 8719.83151439436 7680.6999976348325 0.6045503052980213
SN2014J 303 0.98 0.02 0.000677 1.19 12.1 0.2 0.12728861067357042 982.6626643492987 1964.8951772833766 8472.23369745435 7617.828839787194 0.6449691998633023
SN2014J 349 0.98 0.02 0.000677 1.19 12.1 0.2 0.15588429889920438 926.9717679753597 2058.118442113743 8926.81399493673 8581.771037394412 0.7898630600196146
SN2015F 279 1.18 0.02 0.0049 0.21 10.1 0.2 0.21420310310125026 -164.34748448725944 357.4967625591619 7920.442267730246 8937.290935233428 1.085363437344324
SN2017cbv 318 0.99 0.01 0.003999 0.16 9.3 0.06 0.1632826779940471 -1029.4031892666533 -321.8402969948908 7189.941149911627 8898.276604456189 0.8273505195797092
SN2017fgc 384 1.05 0.07 0.001458 0.2 15.0 0.15 0.0850917938180776 4624.667272061256 4926.920683230885 11275.309890232074 5774.07626386975 0.4311586549916987
SN2018oh 259 0.96 0.03 0.012 0.04 10.3 0.2 0.11406959873500572 -1740.3077906339215 -1282.446402158477 7911.218364669157 8258.3583336215 0.5779886938472225
SN2019ein 311 1.35 0.01 0.007755 0.1 13.26 0.8 0.08855534147822436 2769.248152170767 3048.9733770848516 12133.599645680206 4648.634102696997 0.44870839138392016
SN2019np 303 0.95 0.01 0.0 0.0 10.0 0.1 0.1763407442568808 -1901.7331939762294 -1602.7410312919321 6649.980604116463 10087.665536418503 0.8935155166264603
SN2019np 368 0.95 0.01 0.0 0.0 10.0 0.1 0.3430399400210881 -2117.077644748977 -2461.773087197594 5878.338070008495 12846.058426757976 1.738177472955133
ASASSN-14jg 222 0.92 0.01 0.014827 0.01 10.2 0.2 0.07638810445824068 1554.7199928892974 2727.45641602532 8538.3985043127 6796.808742286383 0.3870572107810397
ASASSN-14jg 268 0.92 0.01 0.014827 0.01 10.2 0.2 0.0896935514070649 1791.6951074009146 2940.914739582423 7972.025341784135 7321.911882015072 0.4544756815067054
ASASSN-14jg 325 0.92 0.01 0.014827 0.01 10.2 0.2 0.104338285458044 1943.4885333547759 3223.610149383482 8818.47484885664 7320.60192166205 0.5286802969321455

SN1990N 280 0.95 0.05 0.003369 0.02 9.38 0.15 0.09098474222730818 -872.9277058128205 242.56254700110168 10074.819333377918 8196.469181506473 0.46101812317368845
SN1990N 305 0.95 0.05 0.003369 0.02 9.38 0.15 0.12254990936818047 -1207.9040721574509 -84.25754517443762 9332.479302717005 9830.859354681092 0.6209582818938508
SN1998bu 237 1.06 0.04 0.002992 0.34 10.5 0.1 0.20515864274341553 -1441.763060007528 -945.9174847881058 7548.458239315592 7518.982815733087 1.0395353123508975
SN1998bu 281 1.06 0.04 0.002992 0.34 10.5 0.1 0.1563975517761897 -1442.0206137069624 -849.7281357171538 8380.23070129559 6924.624711518863 0.7924637035150933
