SN2012fr 261 0.85 0.05 0.004 0.0177 11.9 0.1 0.05041899343704321 2289.221626552784 2314.6513275236866 7069.40386552582 6186.608914103457 0.26343447741530496 0 N
SN2012fr 340 0.85 0.05 0.004 0.0177 11.9 0.1 0.0643527123988717 2295.966962724605 2549.0559928861067 7994.980675026881 5157.651039504749 0.33623684261413467 0 N
SN2012fr 367 0.85 0.05 0.004 0.0177 11.9 0.1 0.05033860869771688 2315.464675150869 3042.508160378521 8447.970502120323 5153.790041264225 0.2630144747466075 0 N
SN2012hr 283 1.04 0.01 0.008 0.0389 11.5 0.2 0.09738118648073635 86.20921491302447 -2107.961698193328 6637.667381609632 11489.210914458103 0.5088074993537511 0 N
SN2013aa 399 1.02 0.05 0.003999 0.1206 10.2 0.2 0.18154905829079965 -1281.2357582548839 -2773.5716947529854 6663.871083509921 12999.999999999998 0.9485766778703524 0 N
SN2013cs 261 1.06 0.04 0.00924 0.0788 12.7 0.2 0.037515341011178475 1811.054103314369 2409.1089197386227 8292.020643243095 4999.40600878884 0.1960141125521909 0 N
SN2013cs 303 1.06 0.04 0.00924 0.0788 12.7 0.2 0.0711480811439139 1435.2285862992976 430.7322435162408 6647.79168998468 7502.550415722863 0.3717420023200651 0 N
SN2013dy 333 0.92 0.01 0.00389 0.132 10.3 0.2 0.13753841502036532 -1492.283403940531 -3307.1175986801095 6349.266278521609 12999.999999997868 0.7186252246519281 0 N
SN2013gy 276 1.2 0.03 0.014023 0.0485 10.7 0.2 0.1993264545433185 -877.0367350070529 -2041.400654330028 6539.537853056122 12999.999999999998 1.0414618937847648 0 N
SN2014J 231 0.98 0.02 0.000677 1.25 12.1 0.2 0.14987644674839715 428.6611221027359 -45.26639023972878 6824.12760271743 12125.163807852503 0.783090274805419 0 N
SN2014J 265 0.98 0.02 0.000677 1.25 12.1 0.2 0.0929343636290164 575.9399794246667 -260.771545355909 6860.217176123861 9248.008277716095 0.48557327006347306 0 N
SN2014J 269 0.98 0.02 0.000677 1.25 12.1 0.2 0.12713679590094393 296.3488773069178 -435.9754875452593 6965.72192864725 11471.86621215616 0.6642777474374262 0 N
SN2014J 292 0.98 0.02 0.000677 1.25 12.1 0.2 0.09091068903284073 658.6077031487836 -152.87885161324732 6983.695522263793 8669.442325068288 0.4749997614834607 0 N
SN2014J 351 0.98 0.02 0.000677 1.25 12.1 0.2 0.09835353315918698 649.2436059723827 926.2900690694354 8347.688374671678 9198.400702444578 0.5138879188869967 0 N
SN2015F 280 1.18 0.02 0.0049 0.1749 10.1 0.2 0.17522823974495674 -506.3683218146653 -1268.988651698455 7099.126103824372 9773.285076611799 0.9155509981224953 0 N
SN2017cbv 317 0.99 0.01 0.003999 0.1452 9.3 0.06 0.20648538340446487 -1285.502712578823 -3179.347797107357 5977.568728476271 12999.999999999998 1.0788666207502946 0 N
SN2017fgc 384 1.05 0.07 0.001458 0.2 15.0 0.15 0.08375126153539746 3486.6483195307164 3816.061503276358 9136.254761950438 6391.736885132284 0.43759242919038793 0 N
SN2018oh 268 0.96 0.03 0.012 0.0368 10.3 0.2 0.09573147664132221 -1978.8745220339576 -5148.278066417178 5479.360176413519 7424.9991257932525 0.5001879212978024 0 N
SN2019ein 314 1.35 0.01 0.007755 0.09 13.26 0.8 0.07573789270413098 1980.1245645173492 2461.299369829928 10701.18615347867 3699.200611052373 0.3957233341034991 0 N
SN2019np 303 0.95 0.01 0.0 0.0 10.0 0.1 0.053867842715918754 -1698.5870757165067 -3530.6556070580195 6526.252086513743 5922.258339055364 0.2814543890702095 0 N
SN2019np 368 0.95 0.01 0.0 0.0 10.0 0.1 0.06393267089278507 -1530.6195487702846 -3159.8332314430545 6916.475807159994 5810.106695068995 0.3340421654279103 0 N
SN2021hpr 263 1.08 0.02 0.009346 0.12 11.09 0.08 0.0803088932612613 912.497817324609 -39.08938189620681 6760.628621535159 5613.661572645443 0.4196063801729588 0 N
SN2021hpr 288 1.08 0.02 0.009346 0.12 11.09 0.08 0.11639214293442651 707.9926652595602 697.5715970600538 7743.268671262381 7062.014690864421 0.6081379507796906 0 N
SN2021wuf 208 1.11 0.06 0.01 0.0776 12.25 0.1 0.10976992279704129 -3340.0713545624903 -2656.1811853079043 7566.608877721042 4257.546258280255 0.5735374761906942 0 N
SN2021wuf 299 1.11 0.06 0.01 0.0776 12.25 0.1 0.1690917657559249 -2502.9162432864127 -2667.230022498701 7508.006643325696 4687.872105364502 0.8834885012681748 0 N
ASASSN-14jg 221 0.92 0.01 0.014827 0.0128 10.2 0.2 0.06462577777838048 1271.2608179577644 -3346.906540399619 6046.439024348892 9579.678494229756 0.3376635834244391 0 N
ASASSN-14jg 267 0.92 0.01 0.014827 0.0128 10.2 0.2 0.0499286914955589 1719.9645616293724 -520.8765013143712 6094.381297903048 8230.870795618684 0.2608726960919251 0 N
ASASSN-14jg 323 0.92 0.01 0.014827 0.0128 10.2 0.2 0.028221705618960886 1761.8686221721357 2352.666366113243 8809.815049837016 4993.839224564014 0.14745574563647085 0 N
