SN1986G 256 43.62827460381925 96.74390032419456 193.12270901111944 456.4384434096021 0.024833285779571623 6920 7400 6900 7400 7400 7560 7560 7610 51 50.0 0.3487007441266602
SN1990N 227 89.48958052430913 392.0642710128087 620.8619600060593 316.73034388375004 0.05210988207965325 6910 7400 7010 7400 7400 7505 7680 7900 31 50.0 0.052598898121157034
SN1990N 280 9.122411876298402 84.22569360138647 107.80310849158285 49.51145194699987 0.02173276654147689 6950 7400 7150 7400 7400 7680 7680 7807 71 20.0 0.0
SN1990N 305 32.76714971846822 167.47420994027053 262.19064687896656 438.90569140025457 0.11465152609366457 6909 7400 6909 7400 7400 7500 7650 7802 31 50.0 0.0
SN1998bu 236 55.94407341722132 85.64568012228143 85.73952059438226 364.8178474945466 0.02547903607609512 6920 7400 7000 7400 7400 7500 7500 7655 31 50.0 0.0
SN1998bu 280 101.25627074271243 80.1354046579332 440.38976935543326 379.3477236599374 0.04222321633324427 6900 7400 7000 7400 7400 7500 7500 7651 31 50.0 0.0
SN1999aa 256 71.38088356168701 117.28015631038262 144.9456906409454 283.0831793966167 0.011035863840590313 6970 7400 7000 7400 7400 7560 7730 7798 11 50.0 0.0
SN2002bo 311 157.973948072456 60.40474841869864 407.4024695730127 951.0760112669049 0.37471608162909975 7075 7400 7070 7400 7400 7565 7565 7675 41 50.0 0.0
SN2002dj 275 190.65874137831747 365.89748846208283 926.8216743365145 440.2696914106794 0.06913090663184548 6986 7300 7050 7300 7300 7500 7500 7647 31 50.0 0.0
SN2003du 221 36.770833186830636 133.52824944810143 120.33004163874644 1220.9920253972207 0.2771843017527852 6958 7300 6958 7300 7300 7491 7672 7711 21 40.0 0.0
SN2003gs 201 172.58662161927194 38.29701762688132 341.14108649209464 61.77146148876697 0.023931024124434777 6980 7400 7000 7400 7400 7540 7710 7763 31 50.0 0.0
SN2003hv 323 75.83014540337311 112.51090010040319 270.66039693844124 567.8060557795859 0.052245209733067705 6850 7400 7230 7400 7400 7500 7800 7906 31 50.0 0.0
SN2003kf 397 631.1267089839149 895.9097642263762 1226.3193375392143 2433.1134087989203 0.1366716739974486 6900 7400 7300 7400 7400 7600 7710 7740 21 20.0 0.0
SN2004eo 228 31.214279926447404 71.65435945035763 360.33532001195147 106.88613722759457 0.07800217125786549 6920 7400 6920 7400 7400 7558 7560 7650 41 50.0 0.0
SN2005cf 319 55.59055917198273 1834.0511633644726 350.41561110656977 8.190832420900348e-09 0.12722150818764097 6950 7400 7300 7400 7400 7650 7900 7935 101 50.0 0.0
SN2006X 277 48.344706724519746 36.90691534895191 314.1346770179995 30.98953114212023 0.0441899608176239 7030 7400 7030 7400 7400 7580 7760 7850 11 50.0 0.0
SN2006X 360 75.4803508717051 108.2038800066819 610.3262407205616 80.07996144170345 0.07880493716927209 7000 7400 7300 7400 7400 7600 7730 7780 21 50.0 0.0
SN2007af 301 43.230044287017456 67.26687752757749 355.6591644907522 163.97298619375087 0.03119640304787434 6998 7400 7000 7400 7400 7520 7777 7832 21 50.0 0.0
SN2007le 304 23.515237264024154 65.0956825814326 211.1882372557686 109.73529523509544 0.022970814703433207 6980 7400 7000 7400 7400 7570 7730 7856 11 50.0 0.0
SN2008Q 201 298.9388732067612 85.79488720556073 1035.2298234393422 88.59567608826988 0.13470359454056952 6880 7400 7000 7400 7400 7500 7500 7620 11 50.0 0.0
SN2011by 206 103.72319663296973 341.7176193129296 404.942324590666 602.0919555299972 0.10878745594628345 6970 7400 7000 7400 7400 7500 7500 7700 11 50.0 0.0
SN2011by 310 7.77541847040598 64.47212841009384 244.11037217096433 85.0759229796281 0.029395408198395968 6950 7400 7000 7400 7400 7500 7500 7780 21 50.0 0.0
SN2011fe 205 134.48354928523614 301.422054480976 391.1301524374362 1016.6572971246288 0.1609958383743088 6985 7400 7000 7400 7400 7500 7500 7690 11 50.0 0.0
SN2011fe 226 198.4873388755889 427.47512715303094 377.8665515580995 1502.815430164294 0.22011089388808922 6985 7400 7000 7400 7400 7500 7500 7700 11 50.0 0.0
SN2011fe 311 39.83387785466869 46.915943291405036 37.95703073070469 567.731990191372 0.11624638902628988 6979 7253 7039 7253 7253 7500 7500 7800 11 20.0 0.0
SN2011fe 347 11.447418313062096 104.22514188812931 129.8454956518849 7.663754446334719e-12 0.07302401160211308 6930 7400 6980 7400 7400 7500 7500 7814 11 20.0 0.0
SN2011fe 380 118.75777840522471 180.2075858071977 316.6884006739561 291.6027490337286 0.04572668990469525 6900 7400 7300 7400 7400 7530 7530 7811 21 20.0 0.0
SN2012cg 279 54.28933270290996 303.4394810543764 344.85996614868907 281.1840353708976 0.02883237939860757 6947 7400 7000 7400 7400 7570 7700 7800 21 50.0 0.0
SN2012cg 339 54.662219109070485 66.1467241165148 349.29653226812917 1.1961044182832055e-10 0.097678288973202 6938 7238 7058 7238 7239 7400 7400 7737 11 50.0 0.0
SN2012fr 222 31.31735232815054 85.03953093449833 417.649697061712 309.4176096318529 0.0273097254420202 7000 7400 7100 7400 7400 7550 7600 7700 11 50.0 0.0
SN2012fr 261 175.45843461520423 134.4369551746618 648.0207553893658 1006.8535301070258 0.07728962788039069 7000 7400 7100 7400 7400 7610 7610 7663 21 50.0 0.0
SN2012fr 340 1789.3341734494682 8489.391874551511 6166.5168239318755 5155.216170173879 0.3363766002027454 6970 7400 7050 7400 7400 7540 7780 7863 11 50.0 0.0
SN2012fr 367 37.240076971545214 63.857758433323255 872.5430485623923 545.7562608611953 0.027412608393407242 6990 7400 7000 7400 7400 7600 7850 7911 21 50.0 0.0
