SN1986G 256 1.81 0.07 0.001825 1.1 10.48 0.15 0.032531932412963406 -17.822920688503885 -1133.7068995800005 9614.449347119344 2979.993054174724 0.1699762734299763
SN1990N 227 0.95 0.05 0.003369 0.02 9.38 0.15 0.020683994817824444 -1691.526030907886 -3581.564111653568 8933.240460930449 6506.279305924576 0.10807191881960754
SN1990N 280 0.95 0.05 0.003369 0.02 9.38 0.15 0.030314945820445874 -1350.955507320284 -1821.4394837606562 9330.06600625575 6690.022694420067 0.15839272793207065
SN1990N 305 0.95 0.05 0.003369 0.02 9.38 0.15 0.03666806177340691 -1312.8328470472961 -1961.9887545585523 9075.942831245466 8217.89276609317 0.19158715858084874
SN1998bu 237 1.06 0.04 0.002992 0.34 10.5 0.1 0.09324093770776529 -1379.1243655102314 -1704.8815192189259 8007.46287791431 5642.251670863029 0.48717509066160003
SN1998bu 281 1.06 0.04 0.002992 0.34 10.5 0.1 0.06836633989681846 -1455.2426909365533 -1732.8003199120644 8325.837135604304 4861.526787738845 0.3572076671067251
SN1999aa 258 0.81 0.02 0.014907 0.03 10.5 0.2 0.026359608921832308 115.2451972188162 -209.14463105456971 8077.1899324811075 3402.4973820325854 0.13772646631403937
SN2002bo 311 1.15 0.03 0.0043 0.43 13.2 0.2 0.16345449844488655 1324.3919616512833 1823.5545402819798 8063.446887563703 7194.790296873371 0.8540343121442263
SN2003du 219 1.0 0.02 0.006408 0.01 10.4 0.3 0.061795949272583646 -1994.9384005433446 -3010.05185589025 8159.205327318637 8121.511270077984 0.32287799682738866
SN2003gs 207 1.93 0.07 0.00477 0.07 11.4 0.3 0.03057178362368904 1604.5325273647882 1356.8714707890895 10954.752994944707 3709.604259778694 0.15973468118947443
SN2003hv 319 1.45 0.07 0.005624 -0.03 11.3 0.3 0.1078033708908585 -2582.480040291446 -3716.5188130099505 8688.411039766326 5462.467678452974 0.563262428269275
SN2003kf 400 0.93 0.04 0.00739 0.27 11.1 0.3 0.027537832614638696 304.59523486372484 117.09910589645656 10732.74625982092 4962.972121017664 0.14388257379723124
SN2004eo 227 1.4 0.03 0.015718 0.23 10.7 0.3 0.08785625872365183 -1029.6256267687377 -2346.5645237668477 8363.967311803255 8699.980856764681 0.4590406516827586
SN2005cf 317 1.07 0.03 0.006461 0.18 10.1 0.3 0.03977364920756579 68.48491975386395 -83.02167526386128 8628.224155622811 6823.95700853993 0.20781355952649128
SN2006X 276 1.26 0.05 0.005294 1.42 16.1 0.2 0.07612040002918154 2379.749741402359 2383.645957556202 8586.168694594588 4833.841188117503 0.39772189873982094
SN2006X 359 1.26 0.05 0.005294 1.42 16.1 0.2 0.10154102020770381 2740.6452308786243 2496.3705454100536 9238.716539978146 5291.205894074613 0.5305422375802604
SN2007af 303 1.16 0.03 0.005464 0.21 10.8 0.2 0.04859185391360756 402.5044403071609 332.0192487810125 7787.408109024298 5748.303226055155 0.2538878460228686
SN2007le 306 1.02 0.05 0.006721 0.37 12.9 0.6 0.04722057461045219 1481.1445887606078 1599.204060795345 8872.801988439347 5204.499281816577 0.24672304121437447
SN2008Q 200 1.25 0.08 0.0081 0.07 11.09 0.1 0.0754990727382734 -2730.35236667214 -1697.2012440554129 10661.141134582776 4183.42334191583 0.3944755223442146
SN2011by 207 1.14 0.03 0.002843 0.01 10.35 0.14 0.04698810534912853 -1531.6909027896509 -2830.931778198986 7718.664858115996 5568.0658553295225 0.24550841128630208
SN2011by 311 1.14 0.03 0.002843 0.01 10.35 0.14 0.060804064665317785 -1064.1279642630952 -1711.039456981034 8016.267957377918 5099.107624380986 0.31769549346191306
SN2011fe 203 1.18 0.03 0.000804 0.01 10.4 0.2 0.042423094959731324 -1141.5742250456274 -2210.3363025836707 8473.315615450021 5629.460831946198 0.22165666327733163
SN2011fe 224 1.18 0.03 0.000804 0.01 10.4 0.2 0.04852671468671606 -1026.0357374838325 -2070.973753270289 8195.388635203843 5732.891456165594 0.2535474997163357
SN2011fe 309 1.18 0.03 0.000804 0.01 10.4 0.2 0.07563085708029968 -1066.2287469413445 -1076.484293288593 8379.792480593802 7106.451790439554 0.39516408308108375
SN2011fe 345 1.18 0.03 0.000804 0.01 10.4 0.2 0.08070334166537392 -638.0257121817334 -1295.9380930355424 8558.5525574926 6955.973983868225 0.4216673358192564
SN2011fe 378 1.18 0.03 0.000804 0.01 10.4 0.2 0.07601147737448316 -340.704857993368 -1047.1715530781078 9109.495691450331 7014.627204636813 0.39715278815940097
SN2012cg 286 0.83 0.03 0.001458 0.2 10.0 0.2 0.035821950019262735 -1069.02863736299 -1825.1295516715227 7857.595872391649 5625.57906418585 0.18716630460116268
SN2012cg 342 0.83 0.03 0.001458 0.2 10.0 0.2 0.051174681320143335 -1109.2586008595306 -840.7342213942237 8771.380217944532 7316.567624842939 0.2673828752115072
SN2012fr 222 0.85 0.05 0.004 0.03 11.9 0.1 0.027586283687381478 2047.415425368393 2939.212160585636 8078.54693132824 5672.047069855027 0.14413572607493672
SN2012fr 261 0.85 0.05 0.004 0.03 11.9 0.1 0.030428957549127365 2052.99514536883 2510.4278586319806 8064.686813640819 5262.98580437049 0.15898842844326647
SN2012fr 340 0.85 0.05 0.004 0.03 11.9 0.1 0.05455160879422151 2116.316368408144 2686.929532670712 8689.113505933292 5086.180077953587 0.2850270022310994
SN2012fr 367 0.85 0.05 0.004 0.03 11.9 0.1 0.04314358925830375 2130.664973539864 3263.9870520007275 9212.058835754027 4961.966957008117 0.22542117791926183
