SN1990N 227 32.773526592114266 132.04809932289075 244.97544884826578 116.57948229052437 0.009188837607498931 6750 7010 7010 7400 7400 7505 7680 7900 31 50.0
SN1998bu 236 31.133436981382648 81.94905830514753 90.01336168584726 346.3203512369906 0.025698246233669966 6787 7000 7000 7400 7400 7500 7500 7655 31 50.0
SN1998bu 280 69.76317645800445 101.27174316128888 471.4612861644205 297.783151638107 0.010016758636529191 6770 7000 7000 7400 7400 7500 7500 7651 31 50.0
SN1999aa 256 92.07496771096332 91.65828451391387 210.64319523974214 253.11673928660278 0.017453494394315795 6794 7000 7000 7400 7400 7560 7730 7798 11 50.0
SN2002bo 311 144.4150670224863 106.4187914335082 492.6557981797795 859.3019038395793 0.13279463018003082 6839 7070 7070 7400 7400 7565 7565 7675 41 50.0
SN2002dj 275 130.094673567733 150.7655671664505 371.33053263051016 360.7067835328023 0.038616729921227035 6820 7050 7050 7300 7300 7500 7500 7647 31 50.0
SN2003hv 323 88.42808076262584 101.30955941007963 209.12057504675028 529.1142368635593 0.03681927637500766 6748 7230 7230 7400 7400 7500 7800 7906 31 50.0
SN2003kf 397 196.53600208339296 529.4996762298131 215.0898218877083 1595.4173366683249 0.0205522715288737 6832 7300 7300 7400 7400 7600 7710 7740 21 20.0
SN2004eo 228 53.96804083302847 62.41902767098458 131.41593276894827 83.82008356517753 0.04024177113953983 6768 6920 6920 7400 7400 7558 7560 7650 41 50.0
SN2006X 277 28.609718405415723 19.97180660245907 137.39590864710553 29.49989927745691 0.01945729559563122 6800 7030 7030 7400 7400 7580 7760 7850 11 50.0
SN2006X 360 35.546363934755355 42.140235409187255 196.75282796532386 69.25616103876395 0.021806611813873108 6900 7300 7300 7400 7400 7600 7730 7780 21 50.0
SN2007af 301 27.995218860531487 109.21860671014015 171.9690206575419 392.08316277544554 0.03298851675046673 6782 7000 7000 7400 7400 7520 7777 7832 21 50.0
SN2007le 304 51.7566310605843 99.25393837800732 328.54239683703395 70.94064664024428 0.019902651812100422 6814 7000 7000 7400 7400 7570 7730 7856 11 50.0
SN2011by 206 103.36647354611233 42.85262246527466 223.8369123051153 102.83928511005922 0.050085225379429534 6770 7000 7000 7400 7400 7500 7500 7690 11 50.0
SN2011by 310 10.131117890950268 49.9270162739254 176.2700003173187 48.893285896568464 0.015665029866917618 6800 7000 7000 7400 7400 7500 7500 7780 21 50.0
SN2011fe 205 5.258369469671891 26.3848198970433 57.77864070814064 26.46165890078689 0.0045598033695318065 6760 7000 7000 7400 7400 7500 7500 7690 11 50.0
SN2011fe 226 30.415521778623567 110.94945836029297 124.1313862970529 151.61718822160586 0.01272869412978795 6760 7000 7000 7400 7400 7500 7500 7700 11 50.0
SN2011fe 347 50.12353624873603 76.76993321895216 84.64580528497041 115.7119458191318 0.012022810153494903 6776 6980 6980 7400 7400 7500 7500 7814 11 20.0
SN2011fe 380 95.85194905836717 154.89837244786725 291.4553817203621 222.62150059860983 0.03817548149422098 6799 7300 7300 7400 7400 7530 7530 7811 21 20.0
SN2012cg 279 24.54810095725257 172.22910235042542 200.06520119919725 79.65922106962418 0.005279896289811719 6780 7000 7000 7400 7400 7570 7700 7800 21 50.0
SN2012fr 222 17.583204981402275 617.7715920029574 410.8619421041516 1072.4065736988782 0.05837802365449002 6789 7100 7100 7400 7400 7550 7550 7700 11 50.0
SN2012fr 261 23.884751133487132 1063.1806721728503 559.7223004003575 831.0190084626272 0.029531370401398728 6787 7100 7100 7400 7400 7610 7610 7657 11 50.0
SN2012fr 340 18.457021264481977 20.315870508915513 172.80871945510356 117.10521794829879 0.008182667803757742 6796 7050 7050 7400 7400 7540 7970 7980 11 50.0
SN2012fr 367 37.382658493684055 18.80057827808658 867.9735736910776 540.5847715305711 0.024425110732316332 6790 7000 7000 7400 7400 7600 7850 7911 21 50.0
SN2013cs 261 28.788875241144684 22.009777080394947 123.81776241437296 113.58080262106458 0.004498340760334399 6775 7080 7080 7400 7400 7550 7750 7754 21 50.0
SN2013cs 303 20.181771444406213 182.87575802654132 203.19742460611158 103.7359900003725 0.03070545926369999 6805 7060 7060 7400 7400 7500 7500 7850 11 50.0
SN2014J 265 20.523396116965205 142.84099409706585 83.97871750380612 99.5353559399736 0.004550360116478137 6790 7000 7000 7400 7400 7570 7680 7700 31 50.0
SN2014J 292 31.014951470736797 188.25635999527432 142.05796984461392 99.84256343450667 0.011379802480547834 6790 7000 7000 7400 7400 7580 7580 7680 31 50.0
SN2014J 351 92.70682685238306 60.05478269463247 444.4523832326457 842.5582333736164 0.07507959374728407 6800 7000 7000 7400 7400 7580 7800 7852 61 50.0
SN2015F 280 112.55880510559676 82.31641866088118 180.78009022930758 942.449023478406 0.17071430723884476 6850 7000 7000 7400 7400 7540 7650 7730 31 50.0
SN2019np 303 31.57298083237688 185.83210336705065 103.54850769083185 216.64857696180704 0.007283380216359276 6760 7000 7000 7400 7400 7550 7700 7720 31 50.0
SN2019np 368 124.83094856770352 231.1322831859813 372.6792612412073 112.98494789241984 0.022624052439647557 6853 7000 7000 7400 7400 7500 7500 7708 31 50.0
SN2021hpr 263 44.553755634105734 90.75431267034288 562.7733339355844 282.9954003320986 0.028687524758799324 6789 7000 7000 7400 7400 7540 7540 7645 31 50.0
SN2021hpr 288 149.32870206654545 166.62641180907858 506.5049677213547 961.9459616247178 0.14437895192823552 6795 7000 7000 7400 7400 7540 7540 7700 31 50.0
ASASSN-14jg 221 28.519320317211303 69.73119628670315 61.73848608086201 443.07742829008373 0.016966825357686434 6804 7000 7000 7400 7400 7551 7751 7900 31 20.0
