SN1986G 256 1.81 0.07 0.001825 1.1 10.48 0.15 0.08009066164379586 -1156.4716207363435 -1481.4263058354427 6475.633847830548 3468.273159118855 0.40581800432555976 
SN1990N 227 0.95 0.05 0.003369 0.02 9.38 0.15 0.012856733292882342 -1494.9787484063836 -2600.437835008429 8689.054746049636 4217.934846869859 0.06514484635260422
SN1990N 280 0.95 0.05 0.003369 0.02 9.38 0.15 0.03943227590733403 -1408.3571141309649 -2046.2028043588875 8722.401631632354 6685.695211409398 0.19980266346031308
SN1990N 305 0.95 0.05 0.003369 0.02 9.38 0.15 0.03872385100384427 -1090.5276580468692 -2172.3152754882235 8507.319540065708 7594.230179230703 0.19621308666511356
SN1998bu 237 1.06 0.04 0.002992 0.34 10.5 0.1 0.0968151126328478 -1327.041468794632 -1696.892979668696 8051.709299565124 5627.460918177619 0.49056050968783677
SN1998bu 281 1.06 0.04 0.002992 0.34 10.5 0.1 0.08392255832634969 -1296.0234615217225 -1802.1990525576182 7838.991243971408 4942.112264629814 0.42523415887565996
SN1999aa 258 0.81 0.02 0.014907 0.03 10.5 0.2 0.02542122501654047 90.59652830341048 -161.00787954184125 8293.032556615048 3231.7388460901257 0.12880890970292783
SN2002bo 311 1.15 0.03 0.0043 0.43 13.2 0.2 0.3330039546371127 1692.143850081007 1603.2181540362124 5524.302819519571 7592.894810849006 1.6873253077167045
SN2003du 219 1.0 0.02 0.006408 0.01 10.4 0.3 0.047706657288201955 -1637.222512005021 -2066.6554237604105 7661.950781581847 5615.53419547577 0.24172881152919354
SN2003gs 207 1.93 0.07 0.00477 0.07 11.4 0.3 0.08721320863716929 429.9990381057883 343.9155220143819 8404.58197048316 5940.2068012091295 0.4419078273741089 
SN2003hv 319 1.45 0.07 0.005624 -0.03 11.3 0.3 0.12229796718053057 -2710.6667079664694 -3763.4919321971493 8297.324856863796 5481.45874996481 0.6196816951645238
SN2003kf 400 0.93 0.04 0.00739 0.27 11.1 0.3 0.027483604428928964 349.99092619885096 127.0198551224455 10818.844909199855 4918.138115714856 0.13925895069547164
SN2004eo 227 1.4 0.03 0.015718 0.23 10.7 0.3 0.08472058422199487 -598.8046014316351 -1729.620778492813 8311.608904057894 8335.420161142345 0.4292777423562309
SN2005cf 317 1.07 0.03 0.006461 0.18 10.1 0.3 0.057910149232320525 -654.1107651749201 -649.121866380975 6454.580708599868 7667.30421284168 0.2934297296253656
SN2006X 276 1.26 0.05 0.005294 1.42 16.1 0.2 0.09325874342601238 2525.8523809929434 2258.9134190462046 7933.896916814357 4949.379029334159 0.47254044811584417
SN2006X 359 1.26 0.05 0.005294 1.42 16.1 0.2 0.10542531432598543 2752.3348536254043 2478.663560290695 9240.546753887898 5335.619223105929 0.5341882535000936
SN2007af 303 1.16 0.03 0.005464 0.21 10.8 0.2 0.0592911217447267 465.8559299738796 92.00763914845034 7279.305805901369 6070.261555229507 0.3004270935815484
SN2007le 306 1.02 0.05 0.006721 0.37 12.9 0.6 0.058809956008106394 1633.8472092137567 1350.6472158713477 8166.326131479228 5383.305485285953 0.2979890350741342
SN2008Q 200 1.25 0.08 0.0081 0.07 11.09 0.1 0.1005702271175656 -1898.0549630675414 -1536.2253252871328 10666.045264744764 4712.152476374507 0.5095876101627924
SN2011by 207 1.14 0.03 0.002843 0.01 10.35 0.14 0.03699758157170698 -1450.8119784868545 -2152.7161148744754 8074.713890915458 4116.175368211172 0.18746610915862372
SN2011by 311 1.14 0.03 0.002843 0.01 10.35 0.14 0.06185144342911238 -1027.3035395348406 -1684.194351913737 8134.931027039258 5046.454528057371 0.3134001994975655
SN2011fe 203 1.18 0.03 0.000804 0.01 10.4 0.2 0.037061851331284784 -962.3877970463158 -1663.0233105988546 8392.462545643128 4153.847936655204 0.18779176292443162
SN2011fe 224 1.18 0.03 0.000804 0.01 10.4 0.2 0.04537835611094156 -881.188814591638 -1722.469824438111 8194.28861937997 4802.880708346021 0.2299313495301034
SN2011fe 309 1.18 0.03 0.000804 0.01 10.4 0.2 0.06819785130905706 -657.8094916775301 -1085.2710445879543 8463.064878472856 6323.412793383215 0.34555733901440033
SN2011fe 345 1.18 0.03 0.000804 0.01 10.4 0.2 0.0793857702534421 -463.4948562933783 -1293.6607054500948 8673.862627425291 6793.46066670648 0.40224633178061464
SN2011fe 378 1.18 0.03 0.000804 0.01 10.4 0.2 0.07648172871766963 -281.96369846620325 -1015.0276394059854 9224.613149169667 6962.898093300903 0.3875316032924525
SN2012cg 286 0.83 0.03 0.001458 0.2 10.0 0.2 0.040233049371951504 -1000.5770979103157 -1968.5738574845345 7594.4999457726335 5558.3939367819385 0.20386016882558558
SN2012cg 342 0.83 0.03 0.001458 0.2 10.0 0.2 0.054183926558288346 -733.1368553141205 -1138.158335220596 8364.419383425315 6853.126555546802 0.27454902345797527
SN2012fr 222 0.85 0.05 0.004 0.03 11.9 0.1 0.04483828038014374 2317.4392510625808 2560.1638612788634 6926.541216508371 6529.035319511908 0.2271947950959321
SN2012fr 261 0.85 0.05 0.004 0.03 11.9 0.1 0.04116789649508574 2148.520359666439 2176.778407176383 7309.183033924443 5794.524125153992 0.20859702311138373
SN2012fr 340 0.85 0.05 0.004 0.03 11.9 0.1 0.05181360079532858 2189.5449794687715 2439.141730561545 8144.815121592315 4477.998109517264 0.26253862360631786
SN2012fr 367 0.85 0.05 0.004 0.03 11.9 0.1 0.045940728323360096 2234.9110582951193 2881.3036964706607 8300.9468765092 4830.179079845616 0.23278087985296245
