Abundances of radioactive isotopes at the end of the simulation in solar masses

 c14 6.50e-06
na22 4.99e-09
al26 6.13e-07
si32 1.52e-08
 p32 2.99e-07
 p33 2.01e-07
 s35 3.59e-07
cl36 4.13e-07
ar37 1.30e-05
ar39 7.30e-09
 k40 3.18e-08
ca41 2.30e-06
ti44 5.22e-06
 v48 3.53e-08
 v49 1.31e-07
cr48 1.66e-04
cr49 1.27e-05
cr51 3.13e-06
mn51 4.67e-05
mn52 2.10e-06
mn53 7.30e-05
mn54 9.36e-07
fe52 4.36e-03
fe53 5.17e-04
fe55 5.33e-04
fe59 1.34e-09
fe60 2.45e-10
co55 6.26e-03
co56 5.45e-05
co57 2.50e-04
co58 1.30e-06
co60 8.36e-09
ni56 9.74e-01
ni57 2.89e-02
ni59 1.78e-04
ni63 7.79e-09
zn62 7.80e-04
zn65 6.69e-10
ga65 8.19e-08
ge68 1.06e-09



Abundances of stable isotopes after about 2 Gyr in solar masses

  h1 1.37e-14
  h2 0.00e+00
 he3 0.00e+00
 he4 1.88e-03
 li6 1.68e-20
 li7 5.96e-19
 be9 9.63e-29
 b10 1.43e-14
 b11 5.81e-12
 c12 9.05e-03
 c13 5.05e-08
 n14 8.46e-06
 n15 1.03e-08
 o16 5.63e-02
 o17 1.16e-06
 o18 1.11e-08
 f19 1.17e-10
ne20 3.75e-03
ne21 8.81e-07
ne22 2.87e-04
na23 6.09e-05
mg24 8.53e-03
mg25 8.92e-05
mg26 1.34e-04
al27 4.56e-04
si28 1.19e-01
si29 5.68e-04
si30 1.23e-03
 p31 2.87e-04
 s32 4.79e-02
 s33 1.42e-04
 s34 1.57e-03
 s36 1.65e-07
cl35 8.27e-05
cl37 1.34e-05
ar36 8.03e-03
ar38 7.18e-04
ar40 6.53e-09
 k39 4.12e-05
 k41 2.30e-06
ca40 7.09e-03
ca42 1.55e-05
ca43 2.63e-08
ca44 5.24e-06
ca46 2.66e-11
ca48 7.61e-15
sc45 8.56e-08
ti46 8.01e-06
ti47 3.01e-07
ti48 1.67e-04
ti49 1.29e-05
ti50 1.33e-07
 v50 1.94e-09
 v51 5.01e-05
cr50 1.84e-04
cr52 4.56e-03
cr53 5.91e-04
cr54 4.54e-06
mn55 6.80e-03
fe54 3.84e-02
fe56 9.80e-01
fe57 2.91e-02
fe58 3.21e-05
co59 5.62e-04
ni58 6.98e-02
ni60 3.22e-03
ni61 1.02e-04
ni62 8.10e-04
ni64 1.94e-08
cu63 5.59e-07
cu65 1.32e-07
zn64 2.09e-06
zn66 3.11e-06
zn67 1.77e-09
zn68 1.10e-09
zn70 1.52e-15
ga69 1.77e-13
ga71 3.31e-15
ge70 1.34e-13



Abundances of stable elements after about 2 Gyr in solar masses

  h 1.37e-14
 he 1.88e-03
 li 6.12e-19
 be 9.63e-29
  b 5.82e-12
  c 9.05e-03
  n 8.47e-06
  o 5.63e-02
  f 1.17e-10
 ne 4.04e-03
 na 6.09e-05
 mg 8.75e-03
 al 4.56e-04
 si 1.20e-01
  p 2.87e-04
  s 4.96e-02
 cl 9.61e-05
 ar 8.75e-03
  k 4.35e-05
 ca 7.11e-03
 sc 8.56e-08
 ti 1.88e-04
  v 5.01e-05
 cr 5.34e-03
 mn 6.80e-03
 fe 1.05e+00
 co 5.62e-04
 ni 7.39e-02
 cu 6.91e-07
 zn 5.19e-06
 ga 1.80e-13
 ge 1.34e-13
