Abundances of radioactive isotopes at the end of the simulation in solar masses

 c14 2.25e-06
na22 1.90e-09
al26 2.35e-07
si32 6.49e-09
 p32 1.46e-07
 p33 1.00e-07
 s35 1.78e-07
cl36 2.15e-07
ar37 7.11e-06
ar39 4.13e-09
 k40 1.76e-08
ca41 1.28e-06
ti44 3.24e-06
 v48 1.88e-08
 v49 6.80e-08
cr48 1.02e-04
cr49 7.99e-06
cr51 1.39e-06
mn51 3.27e-05
mn52 1.44e-06
mn53 3.06e-05
mn54 2.51e-07
fe52 3.49e-03
fe53 4.94e-04
fe55 1.33e-04
fe59 2.93e-10
fe60 4.95e-11
co55 8.61e-03
co56 5.08e-05
co57 5.71e-05
co58 3.11e-07
co60 2.01e-09
ni56 1.11e+00
ni57 3.36e-02
ni59 8.22e-05
ni63 1.85e-09
zn62 6.48e-04
zn65 3.56e-10
ga65 5.98e-08
ge68 8.91e-10



Abundances of stable isotopes after about 2 Gyr in solar masses

  h1 1.75e-14
  h2 0.00e+00
 he3 0.00e+00
 he4 1.62e-03
 li6 9.46e-21
 li7 3.44e-19
 be9 1.07e-28
 b10 2.55e-14
 b11 2.89e-12
 c12 2.61e-03
 c13 1.84e-08
 n14 2.92e-06
 n15 3.36e-09
 o16 2.63e-02
 o17 3.96e-07
 o18 3.32e-09
 f19 3.73e-11
ne20 1.47e-03
ne21 3.08e-07
ne22 6.40e-05
na23 2.20e-05
mg24 3.93e-03
mg25 3.35e-05
mg26 5.15e-05
al27 1.98e-04
si28 6.32e-02
si29 2.69e-04
si30 5.96e-04
 p31 1.40e-04
 s32 2.62e-02
 s33 7.51e-05
 s34 8.26e-04
 s36 8.12e-08
cl35 4.29e-05
cl37 7.32e-06
ar36 4.52e-03
ar38 3.77e-04
ar40 3.57e-09
 k39 2.26e-05
 k41 1.29e-06
ca40 4.05e-03
ca42 8.32e-06
ca43 1.63e-08
ca44 3.25e-06
ca46 1.58e-11
ca48 1.97e-15
sc45 5.12e-08
ti46 4.33e-06
ti47 1.80e-07
ti48 1.02e-04
ti49 8.06e-06
ti50 2.48e-08
 v50 8.95e-10
 v51 3.41e-05
cr50 1.01e-04
cr52 3.55e-03
cr53 5.25e-04
cr54 9.85e-07
mn55 8.74e-03
fe54 3.02e-02
fe56 1.11e+00
fe57 3.37e-02
fe58 7.14e-06
co59 4.18e-04
ni58 7.26e-02
ni60 2.01e-03
ni61 8.45e-05
ni62 6.55e-04
ni64 4.24e-09
cu63 4.44e-07
cu65 1.09e-07
zn64 1.72e-06
zn66 2.55e-06
zn67 1.48e-09
zn68 9.01e-10
zn70 3.39e-16
ga69 5.66e-14
ga71 2.06e-15
ge70 4.12e-14



Abundances of stable elements after about 2 Gyr in solar masses

  h 1.75e-14
 he 1.62e-03
 li 3.53e-19
 be 1.07e-28
  b 2.92e-12
  c 2.61e-03
  n 2.92e-06
  o 2.63e-02
  f 3.73e-11
 ne 1.53e-03
 na 2.20e-05
 mg 4.01e-03
 al 1.98e-04
 si 6.41e-02
  p 1.40e-04
  s 2.71e-02
 cl 5.02e-05
 ar 4.90e-03
  k 2.39e-05
 ca 4.06e-03
 sc 5.12e-08
 ti 1.15e-04
  v 3.41e-05
 cr 4.17e-03
 mn 8.74e-03
 fe 1.18e+00
 co 4.18e-04
 ni 7.53e-02
 cu 5.53e-07
 zn 4.27e-06
 ga 5.86e-14
 ge 4.12e-14
