3808.904 15.812 7.586
3809.78 18.001 7.924
3810.659 9.467 8.274
3811.536 4.838 9.384
3812.412 3.728 9.116
3813.292 4.803 8.804
3814.169 6.22 8.541
3815.048 6.281 8.318
3815.926 10.653 8.129
3816.806 6.6 7.881
3817.684 3.042 7.563
3818.562 6.975 7.317
3819.443 8.811 7.118
3820.322 4.022 6.862
3821.202 6.419 6.754
3822.082 5.822 6.79
3822.963 0.038 6.618
3823.842 11.414 6.574
3824.724 5.503 6.472
3825.604 5.08 6.415
3826.484 8.492 6.607
3827.366 8.682 7.341
3828.247 10.109 8.726
3829.13 2.171 10.392
3830.011 3.929 11.799
3830.894 12.817 12.392
3831.775 8.485 11.991
3832.657 7.877 12.011
3833.54 8.215 11.424
3834.422 10.892 10.737
3835.307 8.677 10.208
3836.189 4.333 9.456
3837.073 8.631 8.548
3837.956 4.661 8.347
3838.839 6.293 8.329
3839.724 11.256 7.86
3840.608 5.788 8.138
3841.493 10.503 8.115
3842.377 10.614 8.055
3843.263 8.655 8.216
3844.147 11.11 8.682
3845.032 10.96 9.319
3845.918 7.134 9.711
3846.803 5.77 9.026
3847.69 11.24 7.296
3848.575 8.314 6.12
3849.463 17.706 5.854
3850.348 13.064 6.439
3851.234 6.237 7.008
3852.122 3.028 7.246
3853.008 3.105 7.259
3853.897 10.566 6.955
3854.783 11.557 6.537
3855.672 8.33 6.526
3856.559 1.405 6.792
3857.446 4.643 6.924
3858.336 3.63 6.522
3859.223 2.66 5.679
3860.113 6.905 4.737
3861.001 9.738 4.535
3861.892 7.591 5.312
3862.78 5.342 6.655
3863.669 2.1 7.441
3864.56 5.266 7.191
3865.449 8.717 5.98
3866.34 9.524 5.048
3867.23 9.381 4.781
3868.121 6.646 4.956
3869.011 10.699 5.063
3869.901 15.061 4.801
3870.794 7.545 4.382
3871.684 4.671 4.251
3872.577 11.688 4.504
3873.468 4.277 5.216
3874.361 11.904 5.941
3875.252 8.82 6.558
3876.144 5.558 6.8
3877.038 7.692 6.575
3877.93 10.621 6.07
3878.824 12.228 5.572
3879.716 11.848 5.315
3880.611 6.439 5.127
3881.504 6.494 4.877
3882.396 16.512 4.551
3883.292 12.559 4.555
3884.185 8.334 4.718
3885.081 9.571 4.877
3885.975 11.486 4.835
3886.871 11.922 4.613
3887.765 12.936 4.235
3888.659 14.161 3.819
3889.556 12.676 3.64
3890.451 8.721 3.956
3891.348 6.783 4.398
3892.243 8.781 4.629
3893.141 8.52 4.635
3894.036 11.677 4.698
3894.934 10.197 5.081
3895.83 8.307 5.598
3896.726 10.891 5.883
3897.625 5.997 5.685
3898.522 13.052 4.93
3899.421 13.944 4.602
3900.318 12.004 5.134
3901.217 15.115 5.943
3902.115 9.636 6.68
3903.012 7.894 7.07
3903.912 8.604 7.497
3904.81 9.627 8.374
3905.711 12.512 9.881
3906.609 7.795 11.457
3907.51 6.38 11.853
3908.409 13.402 11.262
3909.308 5.283 11.051
3910.21 6.017 11.29
3911.109 8.445 11.251
3912.011 7.065 11.051
3912.911 5.425 11.264
3913.813 6.749 11.557
3914.714 8.718 10.759
3915.614 7.439 8.746
3916.517 9.495 7.679
3917.418 6.394 7.507
3918.322 11.994 7.479
3919.223 7.514 7.434
3920.127 3.328 7.254
3921.029 4.754 6.93
3921.931 6.187 6.57
3922.835 5.777 6.271
3923.737 6.152 6.121
3924.642 6.368 5.93
3925.545 9.706 5.743
3926.45 5.139 5.678
3927.354 9.085 5.397
3928.257 7.208 5.142
3929.163 6.6 4.881
3930.067 9.786 4.677
3930.973 10.754 4.558
3931.877 9.734 4.555
3932.784 10.233 4.741
3933.689 8.695 5.004
