3810.659 75.344 8.552
3811.536 76.767 9.016
3812.412 94.153 9.591
3813.292 88.019 10.209
3814.169 95.615 10.807
3815.048 94.403 11.499
3815.926 86.476 12.209
3816.806 90.772 12.69
3817.684 94.7 12.549
3818.562 97.127 11.458
3819.443 96.98 9.65
3820.322 81.688 8.416
3821.202 78.157 8.737
3822.082 88.852 9.837
3822.963 92.402 10.133
3823.842 88.734 9.581
3824.724 92.074 8.536
3825.604 93.969 7.858
3826.484 90.069 8.136
3827.366 88.935 9.692
3828.247 89.949 12.295
3829.13 88.696 15.404
3830.011 99.158 18.12
3830.894 71.863 19.084
3831.775 75.42 18.586
3832.657 76.71 17.923
3833.54 83.956 17.061
3834.422 85.521 15.321
3835.307 77.08 13.323
3836.189 71.226 12.2
3837.073 69.02 12.285
3837.956 67.543 12.7
3838.839 71.087 12.179
3839.724 59.579 11.51
3840.608 59.182 11.381
3841.493 57.2 11.632
3842.377 66.135 11.569
3843.263 61.05 11.343
3844.147 52.346 11.389
3845.032 58.96 11.842
3845.918 61.865 12.678
3846.803 70.969 13.203
3847.69 67.397 12.52
3848.575 80.264 10.972
3849.463 83.146 10.513
3850.348 77.124 11.481
3851.234 76.25 11.906
3852.122 91.203 10.538
3853.008 102.906 8.353
3853.897 95.827 7.392
3854.783 96.051 8.208
3855.672 99.089 9.004
3856.559 99.759 8.517
3857.446 104.67 7.594
3858.336 97.354 6.839
3859.223 95.759 6.496
3860.113 98.422 6.313
3861.001 93.578 6.42
3861.892 89.835 7.108
3862.78 96.599 8.185
3863.669 97.921 9.067
3864.56 94.328 9.173
3865.449 88.982 8.281
3866.34 88.69 7.352
3867.23 90.056 7.33
3868.121 89.038 7.648
3869.011 92.98 7.537
3869.901 96.485 6.787
3870.794 91.54 5.682
3871.684 91.115 4.794
3872.577 99.469 4.523
3873.468 88.46 4.961
3874.361 96.378 5.976
3875.252 101.359 6.959
3876.144 103.102 7.258
3877.038 96.458 6.702
3877.93 95.917 5.6
3878.824 95.468 4.578
3879.716 89.803 4.087
3880.611 92.717 4.211
3881.504 86.757 4.771
3882.396 93.428 5.321
3883.292 86.296 5.671
3884.185 90.279 5.592
3885.081 84.313 5.408
3885.975 83.986 5.328
3886.871 80.068 5.25
3887.765 76.286 5.102
3888.659 81.336 4.787
3889.556 75.43 4.373
3890.451 72.661 4.266
3891.348 72.086 4.653
3892.243 68.169 5.36
3893.141 60.354 6.046
3894.036 64.07 6.346
3894.934 80.15 6.341
3895.83 84.872 6.23
3896.726 74.226 6.206
3897.625 66.735 6.5
3898.522 64.057 6.823
3899.421 70.319 7.003
3900.318 65.484 7.099
3901.217 67.159 7.052
3902.115 85.096 6.734
3903.012 82.459 6.523
3903.912 80.908 7.228
3904.81 87.925 8.954
3905.711 87.559 10.849
3906.609 85.398 12.149
3907.51 91.389 12.625
3908.409 87.222 13.557
3909.308 85.743 15.098
3910.21 91.626 14.411
3911.109 87.761 12.34
3912.011 85.843 11.526
3912.911 85.756 11.98
3913.813 91.783 12.262
3914.714 98.682 11.597
3915.614 96.764 10.619
3916.517 99.195 9.948
3917.418 95.311 9.388
3918.322 104.131 9.217
3919.223 97.667 9.138
3920.127 90.251 8.841
3921.029 101.406 7.911
3921.931 101.416 6.869
3922.835 94.732 6.649
3923.737 100.847 7.229
3924.642 104.753 7.327
3925.545 98.017 6.59
3926.45 99.069 6.302
3927.354 101.892 6.861
3928.257 94.039 7.017
3929.163 97.777 6.261
3930.067 100.601 5.534
3930.973 91.629 5.723
3931.877 88.681 6.582
3932.784 92.323 7.043
3933.689 84.279 6.684
3934.594 79.935 6.115
3935.501 78.39 5.918
3936.406 82.925 5.779
3937.314 78.551 6.02
3938.22 73.131 6.948
3939.128 62.691 8.278
3940.034 57.308 9.851
3940.941 59.479 11.376
3941.849 64.957 12.364
3942.756 74.575 12.477
3943.665 81.116 12.21
3944.573 78.678 12.367
3945.482 89.971 11.607
3946.39 92.311 10.234
3947.298 94.852 9.98
3948.208 86.417 10.358
3949.116 85.337 10.078
3950.027 90.188 9.253
3950.936 88.978 9.208
3951.847 87.263 10.032
3952.756 84.558 9.718
3953.665 96.951 7.915
3954.577 93.3 7.081
3955.487 81.742 7.778
3956.399 92.734 8.636
