3803.645 21.965 11.779
3804.522 24.217 11.807
3805.397 26.666 11.771
3806.273 23.109 11.783
3807.15 22.813 14.823
3808.026 32.009 15.225
3808.904 31.789 15.18
3809.78 36.852 15.279
3810.659 36.309 15.21
3811.536 35.208 14.975
3812.412 33.471 14.792
3813.292 30.933 14.621
3814.169 29.384 14.453
3815.048 29.053 14.439
3815.926 38.967 13.928
3816.806 36.342 13.068
3817.684 31.869 10.937
3818.562 35.137 10.451
3819.443 34.476 12.222
3820.322 35.093 11.762
3821.202 38.519 11.464
3822.082 34.665 11.489
3822.963 26.881 11.809
3823.842 32.17 12.659
3824.724 34.333 12.535
3825.604 32.722 11.737
3826.484 27.805 9.941
3827.366 35.223 8.718
3828.247 38.058 9.224
3829.13 35.269 11.372
3830.011 36.429 13.675
3830.894 38.497 14.919
3831.775 39.752 14.594
3832.657 37.477 13.35
3833.54 40.458 11.891
3834.422 37.92 11.028
3835.307 40.638 11.037
3836.189 46.067 11.822
3837.073 47.501 12.516
3837.956 49.048 12.243
3838.839 49.599 11.206
3839.724 40.035 10.366
3840.608 42.114 9.984
3841.493 37.009 10.927
3842.377 35.022 12.645
3843.263 38.997 14.443
3844.147 36.88 15.282
3845.032 33.755 15.498
3845.918 33.401 15.53
3846.803 33.106 15.499
3847.69 33.971 15.617
3848.575 35.851 14.639
3849.463 34.491 13.632
3850.348 32.946 13.054
3851.234 30.475 12.916
3852.122 28.161 13.49
3853.008 24.756 14.07
3853.897 22.971 14.286
3854.783 25.885 13.761
3855.672 31.311 12.908
3856.559 34.98 12.678
3857.446 35.438 12.615
3858.336 36.418 11.94
3859.223 37.493 11.017
3860.113 37.2 10.043
3861.001 38.698 9.663
3861.892 38.722 10.238
3862.78 36.729 11.823
3863.669 38.145 13.892
3864.56 41.208 15.26
3865.449 39.588 14.949
3866.34 43.162 14.203
3867.23 36.647 13.404
3868.121 35.901 13.273
3869.011 40.677 13.204
3869.901 39.197 12.322
3870.794 36.67 10.887
3871.684 38.509 9.618
