phase 213
delta 1.32 0.03
ebv 0.36
Rv 3.1
redshift 0.009063
flux_scale 1e16
resolution 2
vSi 11.7  0.30
3498.686 2.013404926e-17
3500.208945 3.666500564e-17
3501.73189 5.319595872e-17
3503.254835 3.208634589e-17
3504.77778 9.509691838e-18
3506.300725 1.144009068e-17
3507.82367 1.535847254e-17
3509.346615 4.081201195e-18
3510.86956 -9.107833435e-18
3512.392505 1.792528718e-18
3513.91545 1.691942356e-17
3515.438395 2.109007648e-17
3516.96134 2.275490982e-17
3518.484285 1.969845926e-17
3520.00723 1.528183922e-17
3521.530175 5.928767823e-18
3523.05312 -5.16355586e-18
3524.576065 1.133376157e-17
3526.09901 3.95099544e-17
3527.621955 3.1125119e-17
3529.1449 4.44725674e-18
3530.667845 4.051710552e-18
3532.19079 1.911575353e-17
3533.713735 1.631828329e-17
3535.23668 1.282014661e-18
3536.759625 -1.173440485e-18
3538.28257 6.396359789e-18
3539.805515 8.99824193e-18
3541.32846 7.034380325e-18
3542.851405 7.126915366e-18
3544.37435 9.404328881e-18
3545.897295 1.935245457e-17
3547.42024 3.872829519e-17
3548.943185 4.297391218e-17
3550.46613 2.573164167e-17
3551.989075 1.65345447e-17
3553.51202 2.063505436e-17
3555.034965 2.012397751e-17
3556.55791 1.072133028e-17
3558.080855 8.689801996e-18
3559.6038 2.338178533e-17
3561.126745 3.193774124e-17
3562.64969 2.393128472e-17
3564.172635 1.772179868e-17
3565.69558 1.73444819e-17
3567.218525 1.661641903e-17
3568.74147 1.448489536e-17
3570.264415 1.259964239e-17
3571.78736 1.195931939e-17
3573.310305 1.136066562e-17
3574.83325 1.104037964e-17
3576.356195 1.135862414e-17
3577.87914 1.773125336e-17
3579.402085 2.346678641e-17
3580.92503 1.930049439e-17
3582.447975 1.519214141e-17
3583.97092 1.328401027e-17
3585.493865 1.137587996e-17
3587.01681 2.87787848e-17
3588.539755 4.635020867e-17
3590.0627 3.018333086e-17
3591.585645 1.25078121e-17
3593.10859 1.391713348e-17
3594.631535 1.693548741e-17
3596.15448 1.494328246e-17
3597.677425 1.231972199e-17
3599.20037 1.024808619e-17
3600.723315 8.270368486e-18
3602.24626 -2.813643893e-18
3603.769205 -1.589290897e-17
3605.29215 -3.814099612e-18
3606.815095 1.508323646e-17
3608.33804 2.775829539e-17
3609.860985 3.839507375e-17
3611.38393 3.513184623e-17
3612.906875 2.64346724e-17
3614.42982 2.371309764e-17
3615.952765 2.372579652e-17
3617.47571 1.78663121e-17
3618.998655 8.88038689e-18
3620.5216 3.023795539e-18
3622.044545 -9.057882065e-19
3623.56749 7.943091995e-18
3625.090435 2.581892577e-17
3626.61338 2.307083656e-17
3628.136325 3.662299149e-18
3629.65927 -1.145730762e-18
3631.182215 7.542838321e-18
3632.70516 1.082464928e-17
3634.228105 8.420553052e-18
3635.75105 9.196651953e-18
3637.273995 1.379138714e-17
3638.79694 1.742904458e-17
3640.319885 1.975323516e-17
3641.84283 1.863286203e-17
3643.365775 1.210876942e-17
3644.88872 6.893754244e-18
3646.411665 4.035877488e-18
3647.93461 1.046547505e-17
3649.457555 3.625546521e-17
3650.9805 4.922285142e-17
3652.503445 3.119145558e-17
3654.02639 1.808659692e-17
3655.549335 1.897549347e-17
3657.07228 1.783104774e-17
3658.595225 9.801475664e-18
3660.11817 4.988235756e-18
3661.641115 1.333435496e-17
3663.16406 2.052549098e-17
3664.687005 2.183682867e-17
3666.20995 2.297290996e-17
3667.732895 2.29624759e-17
3669.25584 2.291238019e-17
3670.778785 2.250928184e-17
3672.30173 2.118490778e-17
3673.824675 7.632297078e-18
3675.34762 -5.219199886e-18
3676.870565 -5.50717258e-19
3678.39351 4.095220252e-18
3679.916455 5.770232869e-18
3681.4394 7.445245071e-18
3682.962345 6.904015006e-18
3684.48529 6.308165378e-18
3686.008235 4.183653304e-18
3687.53118 1.970173406e-18
3689.054125 6.020365255e-18
3690.57707 1.065950763e-17
3692.100015 8.815579771e-18
3693.62296 6.114890078e-18
3695.145905 -1.58647749e-17
3696.66885 -4.116766074e-17
3698.191795 -2.284294499e-17
3699.71474 4.927659666e-18
3701.237685 1.375123993e-17
3702.76063 1.759035307e-17
3704.283575 2.490154111e-17
3705.80652 3.33006768e-17
3707.329465 2.445271457e-17
3708.85241 9.26165925e-18
3710.375355 8.15049678e-18
3711.8983 1.305051538e-17
3713.421245 2.341845715e-18
3714.94419 -1.60316073e-17
3716.467135 -1.533997347e-17
3717.99008 -3.970618728e-18
3719.513025 -9.093444628e-19
3721.03597 -3.144292179e-18
3722.558915 -1.002398663e-18
3724.08186 4.295483987e-18
3725.604805 4.138171192e-18
3727.12775 -4.549070473e-19
3728.650695 -8.961343884e-18
3730.17364 -2.105318588e-17
3731.696585 -2.442326032e-17
3733.21953 -1.879540798e-17
3734.742475 -7.903085404e-18
3736.26542 9.090575966e-18
3737.788365 1.688917522e-17
3739.31131 1.271197434e-17
3740.834255 8.914732257e-18
3742.3572 5.676490558e-18
