Name    phase vFe               vNi               wFe               wNi                flux_ratio
SN1986G 256 57.24968227971896 62.00721639908002 87.46237845996805 413.8301869283628 0.036061760678470306 6800 7300 7300 7550 7700 7800 21
SN1990N 227 20.655333409128264 111.42792682820627 65.49253836351781 227.7197262992104 0.03753609898859208 6950 7300 7300 7505 7680 7900 11
SN1990N 280 155.03031901236625 63.588400781298986 273.03844610601783 1381.9822809049492 0.18257642177594588 6900 7300 7300 7600 7600 7800 71
SN1990N 305 150.70975188510027 206.60253894025246 399.960328505927 1705.234705489308 0.3461912922070787 6930 7300 7300 7600 7600 7800 21
SN1998bu 237 47.18047392044813 29.343838033675798 338.45684879752775 349.63050042333083 0.10956440206593294 6850 7300 7300 7500 7500 7600 11
SN1998bu 281 27.804079325364686 16.676946279298846 43.91302735032815 228.63683610531848 0.030437884053649306 6880 7200 7200 7500 7500 7600 11
SN1999aa 258 62.636308460486035 120.67652897703174 252.71978343546806 786.8939839013142 0.08678606968078743 6890 7300 7300 7550 7650 7710 7

SN2002er 213 563.4200122482309 767.1505258059647 3709.6180037332856 991.2121823580561 0.823318231726559 6940 7330 7330 7600 7600 7985 25
SN2002bo 311 1465.3823346709853 602.3118996286724 9175.648274042996 2503.956059597028 6.6930103955430225 6890 7300 7300 7565 7696 7742 31
SN2003cg 384 426.26568335649347 656.2460608032953 1933.964086491755 1343.862901078222 0.8013674893126089 6900 7300 7300 7600 7600 7900 31
SN2003du 219 162.62370798744487 436.3965308102799 1125.2794623540306 1322.3409516320096 0.2738597986302259 6870 7300 7300 7511 7672 7750 21
