phase 208
delta 1.11 0.06
ebv 0.0776
Rv 3.1
redshift 0.01
flux_scale 1e16
resolution 1
vSi 12.53 0.02
3174.8169    -2.56212e-17   1.55663e-16  8.54377e-17     66   262.413  1.29178e+14   0
3175.3762    -1.07280e-18   5.06378e-17  8.96631e-17     67   262.415  1.30487e+14   0
3175.9353     5.83460e-17   4.33176e-17  8.40151e-17     68   262.418  1.31777e+14   0
3176.4946    -2.87391e-17   1.24997e-16  8.30704e-17     69   262.420  1.33053e+14   0
3177.0542    -1.24380e-18   2.07524e-16  8.57055e-17     70   262.422  1.34313e+14   0
3177.6135     4.90408e-17   1.37576e-16  8.43814e-17     71   262.424  1.35556e+14   0
3178.1731    -5.79090e-18   1.56535e-16  8.25761e-17     72   262.426  1.36790e+14   0
3178.7327     5.19367e-19   1.48356e-16  8.50655e-17     73   262.428  1.38053e+14   0
3179.2925     6.82963e-18   6.99507e-17  8.19308e-17     74   262.431  1.39362e+14   0
3179.8521     1.31399e-17   2.53063e-16  8.38829e-17     75   262.433  1.40691e+14   0
3180.4119     2.48737e-17   4.54812e-17  7.72032e-17     76   262.435  1.42014e+14   0
3180.9717    -3.08115e-17   1.16018e-16  7.69956e-17     77   262.437  1.43307e+14   0
3181.5317     1.55463e-17   5.18470e-17  8.07280e-17     78   262.439  1.44571e+14   0
3182.0918     6.19041e-17   7.13234e-17  7.72071e-17     79   262.441  1.45826e+14   0
3182.6519    -8.79580e-18   1.12864e-16  7.56901e-17     80   262.444  1.47059e+14   0
3183.2122     5.96826e-17   5.22833e-17  7.84186e-17     81   262.446  1.48260e+14   0
3183.7722     3.08347e-17   8.74325e-17  7.79397e-17     82   262.448  1.49431e+14   0
3184.3325     1.98670e-18   7.90768e-17  7.32729e-17     83   262.450  1.50587e+14   0
3184.8931     6.02297e-17   9.94790e-17  7.51679e-17     84   262.452  1.51741e+14   0
3185.4534    -6.22270e-18   6.46856e-17  7.14983e-17     85   262.455  1.52878e+14   0
3186.0139     6.03967e-18   6.05509e-17  6.91137e-17     86   262.457  1.53990e+14   0
3186.5745     1.83020e-17   2.52921e-16  7.48588e-17     87   262.459  1.55103e+14   0
3187.1353     3.05644e-17   1.29908e-16  7.31793e-17     88   262.461  1.56211e+14   0
3187.6958     5.88614e-17   1.56883e-16  7.43336e-17     89   262.463  1.57374e+14   0
3188.2566     8.65257e-17   1.56077e-16  7.67785e-17     90   262.466  1.58548e+14   0
3188.8174     9.62954e-17   4.39615e-17  7.16270e-17     91   262.468  1.59676e+14   0
3189.3784     9.71178e-17   3.35460e-17  6.62103e-17     92   262.470  1.60743e+14   0
3189.9395     9.79402e-17   1.12791e-16  7.23488e-17     93   262.472  1.61747e+14   0
3190.5005     4.30615e-17   1.25237e-16  7.06876e-17     94   262.475  1.62710e+14   0
3191.0618     1.01507e-17   6.14886e-17  6.50332e-17     95   262.477  1.63652e+14   0
3191.6228    -2.27601e-17  -1.51996e-17  6.96368e-17     96   262.479  1.64563e+14   0
3192.1841     2.17361e-17   5.30222e-17  6.67105e-17     97   262.481  1.65476e+14   0
3192.7456     6.51390e-17   3.73138e-17  6.72085e-17     98   262.483  1.66426e+14   0
3193.3069     3.77260e-17   1.01300e-16  6.79245e-17     99   262.486  1.67497e+14   0
3193.8684     2.40768e-17   6.79683e-17  6.33062e-17    100   262.488  1.68683e+14   0
3194.4299     1.04276e-17   9.55507e-17  6.60117e-17    101   262.490  1.69892e+14   0
3194.9915     9.60110e-18   1.22507e-16  6.63798e-17    102   262.492  1.71080e+14   0
3195.5532    -5.24445e-18   1.33190e-16  6.26822e-17    103   262.495  1.72263e+14   0
3196.1150    -2.00900e-17   1.22795e-16  6.46290e-17    104   262.497  1.73435e+14   0
3196.6768    -4.78048e-17   1.19626e-16  6.32593e-17    105   262.499  1.74588e+14   0
3197.2388     5.71213e-17   1.19624e-16  6.60770e-17    106   262.501  1.75734e+14   0
3197.8005     2.66176e-17   2.37120e-17  6.17855e-17    107   262.504  1.76893e+14   0
3198.3628     8.93876e-17   8.02619e-17  6.50279e-17    108   262.506  1.78188e+14   0
3198.9248     5.80323e-17   7.45257e-17  6.34452e-17    109   262.508  1.79572e+14   0
3199.4868     9.33224e-17   5.61652e-17  6.34950e-17    110   262.510  1.80985e+14   0
3200.0491     5.06424e-17   1.96100e-16  6.58785e-17    111   262.513  1.82495e+14   0
3200.6113    -1.49414e-17   5.56818e-17  5.91372e-17    112   262.515  1.84059e+14   0
3201.1738    -4.40357e-17   8.18800e-17  5.85429e-17    113   262.517  1.85670e+14   0
3201.7361     8.51832e-17   4.58755e-17  6.09587e-17    114   262.519  1.87266e+14   0
3202.2986     5.42720e-17   9.75352e-17  6.11111e-17    115   262.522  1.88840e+14   0
3202.8613     9.46526e-17   1.00051e-16  6.19358e-17    116   262.524  1.90361e+14   0
3203.4238     7.37712e-17   1.04167e-16  6.10404e-17    117   262.526  1.91726e+14   0
3203.9866     4.60545e-17   1.58088e-16  5.70727e-17    118   262.529  1.93017e+14   0
3204.5493     1.83377e-17   1.01811e-16  5.85740e-17    119   262.531  1.94264e+14   0
3205.1123    -4.18475e-17   1.35213e-16  5.74037e-17    120   262.533  1.95501e+14   0
3205.6753     7.77054e-17   1.02902e-16  5.97191e-17    121   262.535  1.96664e+14   0
3206.2380     9.04384e-17   7.07863e-17  5.88383e-17    122   262.538  1.97774e+14   0
3206.8013    -4.75115e-17   7.15913e-17  5.42936e-17    123   262.540  1.98880e+14   0
3207.3643    -1.13075e-17   9.06293e-17  5.39372e-17    124   262.542  2.00009e+14   0
3207.9275     2.48964e-17   9.37469e-17  5.66427e-17    125   262.545  2.01172e+14   0
