phase 368
delta 0.95 0.01
ebv 0
Rv 3.1
redshift 0.000
flux_scale 1e16
resolution 2
vSi 10.00 0.10
3832.68 1.422e-17
3834.74 2.116e-18
3836.79 1.164e-17
3838.85 1.713e-17
3840.91 2.085e-17
3842.97 4.023e-18
3845.03 4.218e-18
3847.09 1.385e-17
3849.15 8.311e-18
3851.21 -9.150e-19
3853.27 1.071e-17
3855.33 8.066e-18
3857.39 1.325e-17
3859.44 4.798e-18
3861.50 4.418e-18
3863.56 1.226e-17
3865.62 1.228e-17
3867.68 1.106e-17
3869.74 8.381e-18
3871.80 -5.542e-19
3873.86 -9.060e-20
3875.92 1.320e-17
3877.98 1.134e-17
3880.04 -1.425e-18
3882.09 1.765e-18
3884.15 -1.435e-18
3886.21 -1.113e-18
3888.27 3.028e-18
3890.33 8.521e-18
3892.39 1.033e-17
3894.45 5.836e-18
3896.51 1.077e-17
3898.57 1.069e-17
3900.63 2.781e-18
3902.68 -3.992e-18
3904.74 6.879e-18
3906.80 1.600e-17
3908.86 9.675e-18
3910.92 1.791e-17
3912.98 3.974e-18
3915.04 1.201e-19
3917.10 1.331e-17
3919.16 1.482e-17
3921.22 1.717e-17
3923.28 1.678e-17
3925.33 8.462e-18
3927.39 8.654e-18
3929.45 8.090e-18
3931.51 1.909e-18
3933.57 1.308e-18
3935.63 1.095e-17
3937.69 9.544e-18
3939.75 1.111e-17
3941.81 2.991e-18
3943.87 8.473e-18
3945.93 1.290e-17
3947.98 6.735e-18
3950.04 1.296e-17
3952.10 9.246e-18
3954.16 2.092e-19
3956.22 -3.453e-21
3958.28 8.697e-18
3960.34 1.817e-17
3962.40 1.384e-17
3964.46 5.032e-18
3966.52 8.169e-18
3968.58 7.666e-18
3970.63 1.011e-17
3972.69 2.390e-17
3974.75 2.107e-17
3976.81 1.034e-17
3978.87 1.492e-17
3980.93 8.753e-18
3982.99 5.423e-18
3985.05 8.828e-18
3987.11 8.346e-18
3989.17 9.921e-18
3991.23 8.362e-18
3993.28 6.390e-18
3995.34 1.287e-17
3997.40 1.312e-17
3999.46 1.507e-17
4001.52 6.433e-18
4003.58 4.272e-18
4005.64 8.296e-18
4007.70 8.651e-18
4009.76 8.325e-18
4011.82 1.240e-17
4013.88 1.111e-17
4015.93 1.080e-17
4017.99 1.691e-17
4020.05 8.207e-18
4022.11 1.537e-17
4024.17 1.759e-17
4026.23 1.867e-17
4028.29 1.407e-17
4030.35 1.121e-17
4032.41 1.204e-17
4034.47 1.135e-17
4036.52 9.099e-18
4038.58 6.959e-18
4040.64 1.527e-17
4042.70 1.964e-17
4044.76 1.899e-17
4046.82 1.037e-17
4048.88 4.717e-18
4050.94 5.164e-18
4053.00 7.760e-18
4055.06 1.682e-17
4057.12 5.462e-18
4059.17 3.170e-18
4061.23 3.505e-18
4063.29 1.278e-17
4065.35 1.146e-17
4067.41 1.290e-17
4069.47 1.347e-17
4071.53 1.414e-17
4073.59 3.324e-18
4075.65 1.719e-17
4077.71 1.513e-17
4079.77 8.040e-18
4081.82 4.995e-18
4083.88 7.139e-18
4085.94 4.512e-18
4088.00 9.271e-18
4090.06 1.095e-17
4092.12 4.378e-18
4094.18 2.912e-18
4096.24 5.161e-18
4098.30 4.803e-18
4100.36 6.125e-18
4102.42 1.157e-17
4104.47 9.232e-18
4106.53 8.508e-18
4108.59 3.659e-18
4110.65 9.376e-18
4112.71 9.496e-18
4114.77 5.436e-18
4116.83 5.997e-18
4118.89 7.954e-18
4120.95 1.673e-17
4123.01 2.186e-17
4125.07 7.982e-18
4127.12 9.819e-18
4129.18 5.865e-18
4131.24 7.594e-18
4133.30 1.468e-17
4135.36 8.649e-18
4137.42 9.014e-18
4139.48 1.265e-17
4141.54 1.688e-17
4143.60 2.215e-17
4145.66 2.673e-17
4147.72 9.087e-18
4149.77 5.307e-18
4151.83 1.108e-17
4153.89 6.926e-18
4155.95 4.724e-18
4158.01 9.874e-18
4160.07 1.499e-17
4162.13 1.581e-17
4164.19 1.446e-17
4166.25 1.468e-17
4168.31 2.188e-17
4170.36 2.073e-17
4172.42 1.958e-17
4174.48 1.507e-17
4176.54 1.551e-17
4178.60 1.316e-17
4180.66 1.298e-17
4182.72 1.599e-17
4184.78 1.711e-17
4186.84 1.627e-17
4188.90 1.730e-17
4190.96 1.325e-17
4193.01 1.576e-17
4195.07 1.316e-17
4197.13 2.138e-17
4199.19 1.921e-17
4201.25 2.065e-17
4203.31 1.896e-17
4205.37 2.335e-17
4207.43 1.765e-17
4209.49 1.066e-17
4211.55 1.968e-17
4213.61 2.434e-17
4215.66 2.224e-17
4217.72 2.492e-17
4219.78 2.181e-17
4221.84 2.192e-17
4223.90 2.437e-17
4225.96 2.269e-17
4228.02 2.876e-17
4230.08 3.009e-17
4232.14 2.368e-17
4234.20 2.064e-17
4236.26 2.242e-17
4238.31 1.742e-17
4240.37 2.647e-17
4242.43 2.532e-17
4244.49 2.083e-17
4246.55 1.791e-17
4248.61 1.881e-17
4250.67 1.884e-17
4252.73 2.549e-17
4254.79 2.195e-17
4256.85 2.256e-17
4258.91 2.955e-17
4260.96 3.107e-17
4263.02 2.776e-17
4265.08 3.162e-17
4267.14 3.393e-17
4269.20 2.889e-17
4271.26 2.786e-17
4273.32 3.043e-17
4275.38 2.884e-17
4277.44 2.688e-17
4279.50 3.297e-17
4281.56 3.505e-17
4283.61 3.104e-17
4285.67 3.172e-17
4287.73 3.126e-17
4289.79 3.159e-17
4291.85 2.813e-17
4293.91 2.583e-17
4295.97 1.914e-17
4298.03 2.870e-17
4300.09 2.937e-17
4302.15 2.541e-17
4304.21 2.679e-17
4306.26 2.529e-17
4308.32 2.860e-17
4310.38 2.649e-17
4312.44 2.734e-17
4314.50 2.952e-17
4316.56 2.652e-17
4318.62 2.768e-17
4320.68 2.903e-17
4322.74 2.541e-17
4324.80 2.609e-17
4326.85 2.913e-17
4328.91 2.521e-17
4330.97 1.750e-17
4333.03 2.315e-17
4335.09 2.714e-17
4337.15 2.609e-17
4339.21 2.347e-17
4341.27 3.048e-17
4343.33 3.391e-17
4345.39 3.081e-17
4347.45 2.974e-17
4349.50 2.985e-17
4351.56 2.907e-17
4353.62 3.063e-17
4355.68 3.171e-17
4357.74 3.263e-17
4359.80 3.432e-17
4361.86 3.271e-17
4363.92 3.010e-17
4365.98 3.089e-17
4368.04 3.195e-17
4370.10 3.176e-17
4372.15 3.411e-17
4374.21 2.951e-17
4376.27 3.076e-17
4378.33 2.738e-17
4380.39 3.015e-17
4382.45 3.063e-17
4384.51 3.272e-17
4386.57 3.329e-17
4388.63 3.288e-17
4390.69 2.932e-17
4392.75 3.281e-17
4394.80 2.882e-17
4396.86 3.171e-17
4398.92 3.725e-17
4400.98 3.171e-17
4403.04 2.516e-17
4405.10 2.620e-17
4407.16 3.114e-17
4409.22 3.375e-17
4411.28 2.917e-17
4413.34 2.758e-17
4415.40 3.440e-17
4417.45 3.287e-17
4419.51 3.363e-17
4421.57 3.072e-17
4423.63 3.040e-17
4425.69 3.213e-17
4427.75 2.517e-17
4429.81 3.080e-17
4431.87 2.834e-17
4433.93 3.049e-17
4435.99 3.104e-17
4438.05 2.582e-17
4440.10 2.280e-17
4442.16 2.715e-17
4444.22 2.856e-17
4446.28 2.394e-17
4448.34 2.431e-17
4450.40 2.286e-17
4452.46 2.487e-17
4454.52 2.367e-17
4456.58 2.404e-17
4458.64 2.548e-17
4460.69 2.377e-17
4462.75 2.652e-17
4464.81 2.761e-17
4466.87 2.375e-17
4468.93 2.608e-17
4470.99 2.744e-17
4473.05 2.745e-17
4475.11 2.581e-17
4477.17 2.169e-17
4479.23 2.285e-17
4481.29 2.013e-17
4483.34 2.412e-17
4485.40 2.143e-17
4487.46 2.163e-17
4489.52 2.318e-17
4491.58 2.138e-17
4493.64 2.085e-17
4495.70 1.966e-17
4497.76 2.285e-17
4499.82 2.047e-17
4501.88 1.955e-17
4503.94 2.015e-17
4505.99 2.146e-17
4508.05 2.027e-17
4510.11 1.889e-17
4512.17 1.818e-17
4514.23 2.232e-17
4516.29 2.257e-17
4518.35 2.545e-17
4520.41 2.035e-17
4522.47 2.067e-17
4524.53 1.986e-17
4526.59 1.878e-17
4528.64 2.568e-17
4530.70 2.633e-17
4532.76 1.963e-17
4534.82 2.148e-17
4536.88 2.146e-17
4538.94 2.552e-17
4541.00 2.911e-17
4543.06 2.815e-17
4545.12 2.907e-17
4547.18 2.699e-17
4549.24 2.595e-17
4551.29 2.915e-17
4553.35 2.895e-17
4555.41 3.009e-17
4557.47 2.878e-17
4559.53 3.124e-17
4561.59 3.170e-17
4563.65 3.058e-17
4565.71 2.994e-17
4567.77 3.148e-17
4569.83 3.135e-17
4571.89 2.759e-17
4573.94 2.940e-17
4576.00 3.430e-17
4578.06 3.215e-17
4580.12 2.856e-17
4582.18 3.462e-17
4584.24 3.345e-17
4586.30 3.250e-17
4588.36 3.267e-17
4590.42 3.213e-17
4592.48 3.225e-17
4594.53 3.224e-17
4596.59 3.469e-17
4598.65 3.673e-17
4600.71 3.964e-17
4602.77 3.817e-17
4604.83 3.559e-17
4606.89 3.717e-17
4608.95 3.926e-17
4611.01 4.458e-17
4613.07 4.312e-17
4615.13 4.178e-17
4617.18 4.261e-17
4619.24 4.490e-17
4621.30 4.522e-17
4623.36 4.567e-17
4625.42 4.947e-17
4627.48 4.741e-17
4629.54 4.869e-17
4631.60 5.187e-17
4633.66 4.822e-17
4635.72 4.634e-17
4637.78 5.096e-17
4639.83 5.117e-17
4641.89 5.067e-17
4643.95 4.737e-17
4646.01 4.572e-17
4648.07 4.823e-17
4650.13 5.614e-17
4652.19 5.394e-17
4654.25 5.420e-17
4656.31 5.545e-17
4658.37 5.544e-17
4660.43 5.372e-17
4662.48 5.734e-17
4664.54 6.190e-17
4666.60 6.040e-17
4668.66 6.104e-17
4670.72 5.768e-17
4672.78 5.505e-17
4674.84 5.885e-17
4676.90 5.805e-17
4678.96 6.216e-17
4681.02 5.997e-17
4683.08 6.233e-17
4685.13 6.247e-17
4687.19 6.350e-17
4689.25 6.137e-17
4691.31 6.070e-17
4693.37 6.004e-17
4695.43 6.233e-17
4697.49 6.272e-17
4699.55 6.074e-17
4701.61 6.556e-17
4703.67 6.780e-17
4705.73 6.338e-17
4707.78 6.090e-17
4709.84 6.620e-17
4711.90 6.698e-17
4713.96 5.962e-17
4716.02 6.266e-17
4718.08 6.063e-17
4720.14 6.052e-17
4722.20 6.262e-17
4724.26 6.195e-17
4726.32 6.169e-17
4728.37 6.378e-17
4730.43 6.296e-17
4732.49 6.498e-17
4734.55 6.250e-17
4736.61 6.201e-17
4738.67 6.192e-17
4740.73 5.905e-17
4742.79 6.186e-17
4744.85 6.331e-17
4746.91 6.136e-17
4748.97 5.963e-17
4751.02 5.918e-17
4753.08 6.214e-17
4755.14 5.886e-17
4757.20 5.443e-17
4759.26 5.537e-17
4761.32 5.637e-17
4763.38 5.655e-17
4765.44 5.495e-17
4767.50 5.307e-17
4769.56 5.668e-17
4771.62 5.348e-17
4773.67 5.171e-17
4775.73 5.064e-17
4777.79 5.130e-17
4779.85 4.988e-17
4781.91 4.951e-17
4783.97 4.588e-17
4786.03 4.680e-17
4788.09 4.803e-17
4790.15 4.793e-17
4792.21 4.833e-17
4794.27 4.713e-17
4796.32 4.725e-17
4798.38 4.729e-17
4800.44 4.397e-17
4802.50 4.371e-17
4804.56 4.274e-17
4806.62 4.213e-17
4808.68 4.618e-17
4810.74 4.565e-17
4812.80 4.210e-17
4814.86 4.029e-17
4816.92 4.141e-17
4818.97 4.113e-17
4821.03 4.031e-17
4823.09 3.976e-17
4825.15 4.100e-17
4827.21 3.932e-17
4829.27 4.240e-17
4831.33 4.037e-17
4833.39 3.565e-17
4835.45 3.535e-17
4837.51 3.676e-17
4839.57 3.274e-17
4841.62 3.175e-17
4843.68 3.366e-17
4845.74 3.410e-17
4847.80 3.519e-17
4849.86 3.085e-17
4851.92 3.236e-17
4853.98 3.494e-17
4856.04 3.293e-17
4858.10 3.208e-17
4860.16 3.080e-17
4862.21 2.789e-17
4864.27 3.098e-17
4866.33 3.225e-17
4868.39 3.142e-17
4870.45 2.821e-17
4872.51 3.025e-17
4874.57 3.057e-17
4876.63 2.873e-17
4878.69 2.993e-17
4880.75 3.107e-17
4882.81 3.120e-17
4884.86 3.144e-17
4886.92 2.849e-17
4888.98 2.880e-17
4891.04 2.784e-17
4893.10 2.841e-17
4895.16 3.240e-17
4897.22 3.290e-17
4899.28 3.007e-17
4901.34 2.808e-17
4903.40 2.830e-17
4905.46 2.742e-17
4907.51 2.776e-17
4909.57 2.726e-17
4911.63 2.756e-17
4913.69 2.848e-17
4915.75 2.880e-17
4917.81 2.828e-17
4919.87 2.812e-17
4921.93 3.086e-17
4923.99 3.377e-17
4926.05 3.120e-17
4928.11 2.775e-17
4930.16 2.794e-17
4932.22 2.655e-17
4934.28 2.860e-17
4936.34 3.355e-17
4938.40 3.178e-17
4940.46 2.822e-17
4942.52 2.862e-17
4944.58 2.971e-17
4946.64 2.973e-17
4948.70 3.053e-17
4950.76 3.036e-17
4952.81 2.988e-17
4954.87 3.066e-17
4956.93 2.901e-17
4958.99 2.693e-17
4961.05 3.003e-17
4963.11 3.037e-17
4965.17 2.795e-17
4967.23 2.616e-17
4969.29 2.928e-17
4971.35 3.017e-17
4973.41 2.699e-17
4975.46 2.756e-17
4977.52 2.879e-17
4979.58 2.867e-17
4981.64 2.716e-17
4983.70 2.575e-17
4985.76 2.654e-17
4987.82 2.944e-17
4989.88 2.556e-17
4991.94 2.576e-17
4994.00 2.847e-17
4996.06 2.751e-17
4998.11 2.658e-17
5000.17 2.695e-17
5002.23 2.430e-17
5004.29 2.395e-17
5006.35 2.347e-17
5008.41 2.227e-17
5010.47 2.342e-17
5012.53 2.411e-17
5014.59 2.472e-17
5016.65 2.481e-17
5018.70 2.241e-17
5020.76 2.293e-17
5022.82 2.436e-17
5024.88 2.372e-17
5026.94 2.235e-17
5029.00 2.309e-17
5031.06 2.166e-17
5033.12 1.835e-17
5035.18 2.037e-17
5037.24 2.144e-17
5039.30 2.221e-17
5041.35 2.317e-17
5043.41 2.311e-17
5045.47 2.537e-17
5047.53 2.267e-17
5049.59 1.960e-17
5051.65 1.964e-17
5053.71 2.079e-17
5055.77 2.102e-17
5057.83 1.910e-17
5059.89 2.213e-17
5061.95 2.155e-17
5064.00 2.178e-17
5066.06 1.912e-17
5068.12 2.082e-17
5070.18 2.181e-17
5072.24 1.971e-17
5074.30 1.777e-17
5076.36 2.109e-17
5078.42 2.153e-17
5080.48 2.301e-17
5082.54 2.347e-17
5084.60 1.898e-17
5086.65 1.725e-17
5088.71 2.007e-17
5090.77 2.208e-17
5092.83 2.091e-17
5094.89 2.160e-17
5096.95 2.084e-17
5099.01 2.073e-17
5101.07 2.294e-17
5103.13 2.359e-17
5105.19 2.298e-17
5107.25 2.159e-17
5109.30 2.174e-17
5111.36 2.264e-17
5113.42 2.161e-17
5115.48 2.106e-17
5117.54 2.240e-17
5119.60 2.144e-17
5121.66 2.146e-17
5123.72 2.211e-17
5125.78 2.347e-17
5127.84 2.043e-17
5129.90 2.407e-17
5131.95 2.674e-17
5134.01 2.707e-17
5136.07 2.534e-17
5138.13 2.448e-17
5140.19 2.619e-17
5142.25 2.603e-17
5144.31 2.544e-17
5146.37 2.675e-17
5148.43 2.692e-17
5150.49 2.520e-17
5152.54 2.435e-17
5154.60 2.679e-17
5156.66 2.836e-17
5158.72 2.858e-17
5160.78 2.869e-17
5162.84 2.854e-17
5164.90 2.795e-17
